record_id,source,protein_id,pdb_id,chain_id,sequence_sha256,sequence_length,joint_homology_group,canonical_dataset_role,experimental_cv_fold,label_availability
SOPPCL__6x46,soppe_legacy,6x46,6x46,A,09195278ef8e3ca37e6698184640c927b79a9490b8cb437edd27cfc32cfd74eb,80,JHG30_1c1cbb305385,weak_train,-1,included_in_development_residue_labels
SOPPCL__6x6n,soppe_legacy,6x6n,6x6n,A,0a32f7a5f8bef9db6b6d55fea2f618d61a7555c4517da66ce55c65c5258cbb42,134,JHG30_0732bec04bbc,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xeh,soppe_legacy,6xeh,6xeh,A,044cf3d658f3ef04031d422f6130057f381fdfb4761f36b9e4548c5be348ac37,125,JHG30_f3e60af238d9,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xfl,soppe_legacy,6xfl,6xfl,A,f36f330e43e133f81131357c3d2a3f8f301057869e50d75176b1286d5c698916,79,JHG30_29b7e5d3fbf0,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xor,soppe_legacy,6xor,6xor,A,a63883c9cb09cd2d0d7f7a8f1887e9a0d9aea54c36aa277e6a1e0601e47e7c09,71,JHG30_961cd641a312,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xr6,soppe_legacy,6xr6,6xr6,A,f4fe6a79f6fb00fecc981a69c9863b2075b755d341aacd86ba7938640b0ecb2b,287,JHG30_db06dbf7552f,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xry,soppe_legacy,6xry,6xry,A,477a046a2debdb0a60b1f1ce127dd1839680c22edac134a2e0574ee5094357fb,141,JHG30_29b65c55a175,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xtt,soppe_legacy,6xtt,6xtt,B,e1231eeaf6045a2456943dc0d18c5fe2e0cd0ee330adf12ca53a8c2572a52fd8,116,JHG30_44270f29c0a3,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xv2,soppe_legacy,6xv2,6xv2,A,460d1c7f14a7b2adcd02952a5a455ce66e0c403e3de3b252ee8488dec7381ba9,157,JHG30_7f9ededf7258,weak_train,-1,included_in_development_residue_labels
SOPPCL__6xyv,soppe_legacy,6xyv,6xyv,A,3ea86a4e7d7c32e11b28e05d3dc42eaf0741bc3a8036c7970b6121b1eb2c34a7,54,JHG30_e9eeb64555ba,weak_train,-1,included_in_development_residue_labels
SOPPCL__6y06,soppe_legacy,6y06,6y06,A,7e14ba1731709c0192b5719b83ff1c56ef4e330d9449be808090e20f7d032342,117,JHG30_dac0f78d297f,weak_train,-1,included_in_development_residue_labels
SOPPCL__6y07,soppe_legacy,6y07,6y07,A,c48a8ff9e98d5ceb438992877fc00e0aeab143bd7ea45cf4fd988e7af9b3ba94,154,JHG30_019ccc3f176e,weak_train,-1,included_in_development_residue_labels
SOPPCL__6y4h,soppe_legacy,6y4h,6y4h,A,360b11ab8d08784c6015d58af8d8090387b7deffff4a8f14898d416dfb4c7745,168,JHG30_831a18c07f79,weak_train,-1,included_in_development_residue_labels
SOPPCL__6y6m,soppe_legacy,6y6m,6y6m,A,25fd6022e335ef5cd0936e13f95b835df79fe3825fe54895884575b0fc3453dd,165,JHG30_49c694d91cfd,weak_train,-1,included_in_development_residue_labels
SOPPCL__6y8v,soppe_legacy,6y8v,6y8v,A,df6942f37e8d35000c48b6ad583d04070d71c83d2c3b97d088b2bec232b29336,70,JHG30_49a3b9ddb7f5,weak_validation,-1,included_in_development_residue_labels
SOPPCL__6yel,soppe_legacy,6yel,6yel,A,548e14d4c7774818bbda8fea01512155005f932dd5fbf2f3c75e2467aa801259,115,JHG30_927f24dd143e,weak_train,-1,included_in_development_residue_labels
SOPPCL__6yeu,soppe_legacy,6yeu,6yeu,A,22109bd271482802e84ebb47cceda19e91eb18c678580413bcb740438e6b30e0,107,JHG30_bc58b3633082,weak_train,-1,included_in_development_residue_labels
SOPPCL__6yhz,soppe_legacy,6yhz,6yhz,A,eb5025e8c74e9414f89627f18f69e1815d923ac061c739ffc400784502e71755,76,JHG30_084055dd35c0,weak_train,-1,included_in_development_residue_labels
SOPPCL__6yi2,soppe_legacy,6yi2,6yi2,A,97e934c9e76bed53e059e8ca8ad515555f84152b66e483ed1151d4ae8b3226af,76,JHG30_88bee7ab2bd1,weak_train,-1,included_in_development_residue_labels
SOPPCL__6yrr,soppe_legacy,6yrr,6yrr,A,ca9e7b2a912cfaa7ea8cfb8f31e5ec592e7d7fdc3c5617606a0884ec215db245,148,JHG30_ec5d6921e07a,weak_train,-1,included_in_development_residue_labels
SOPPCL__6ytc,soppe_legacy,6ytc,6ytc,A,6a2e915217c5e84a3a3c0abd1895c4e11986ddc8f981b0b81871b6d1a049d8bb,93,JHG30_dc417b33e18a,weak_train,-1,included_in_development_residue_labels
SOPPCL__6z0g,soppe_legacy,6z0g,6z0g,A,18954ff6e45cf5d272227482306b5958a7c79cbc75d1f466387f99776cab28c3,46,JHG30_6037248653b1,weak_train,-1,included_in_development_residue_labels
SOPPCL__6z29,soppe_legacy,6z29,6z29,A,fa908c0525b8070210644639ffe77140bc9913ed5e80e82c4f11949e22c81bb7,116,JHG30_e382c14a6f69,weak_train,-1,included_in_development_residue_labels
SOPPCL__6z35,soppe_legacy,6z35,6z35,A,1c38c108f738e2e54542649355a42612390dbf94b991747e6ced95beafd4b0c7,109,JHG30_225b7a3d87eb,weak_train,-1,included_in_development_residue_labels
SOPPCL__6z41,soppe_legacy,6z41,6z41,A,91b727b8ebef42887b7f5035c46e18499b73172647cae385dddf51a579b43704,68,JHG30_981f593e67dd,weak_train,-1,included_in_development_residue_labels
SOPPCL__6zdb,soppe_legacy,6zdb,6zdb,A,1212408003f52322739d53377cdbbb9e8b07a7bdb4171604ddfd0ea0d2496e48,129,JHG30_38d3fdd15628,weak_train,-1,included_in_development_residue_labels
SOPPCL__6zss,soppe_legacy,6zss,6zss,A,ceefddc6ba5a839f63b66836ea00e6b539a0517e8e11b296d250f58134946488,86,JHG30_f0088afbb5c6,weak_train,-1,included_in_development_residue_labels
SOPPCL__6ztg,soppe_legacy,6ztg,6ztg,A,5fbe0dcf0fedfac37048bab9c2c5921ddf83ffa204cfab9e546c4fb943a8aad4,193,JHG30_f400b52d8b00,weak_train,-1,included_in_development_residue_labels
SOPPCL__6zv1,soppe_legacy,6zv1,6zv1,A,5e3344eaa861983759ca28ecb2ecf60a1140592a65bdf2c3ace92fb310e093b1,150,JHG30_1f31433a8c62,weak_train,-1,included_in_development_residue_labels
SOPPCL__6zxp,soppe_legacy,6zxp,6zxp,A,77092e6c19f3cce0f557479980a1d1b4c71bf283de3f0e61add741790eb0f562,151,JHG30_1ba3c99b5dcc,weak_validation,-1,included_in_development_residue_labels
SOPPCL__6zyg,soppe_legacy,6zyg,6zyg,A,4cb1327fae3847d21524e0df893ef8cec36997aa44d5d23b98dd5f4a90269efa,113,JHG30_be90030e661a,weak_train,-1,included_in_development_residue_labels
SOPPCL__6zze,soppe_legacy,6zze,6zze,A,7d164f9248222cae4d82314dd4d8f9958e2ad2f35b4faca6fe91901f44ff61bc,82,JHG30_9f1b350625a7,weak_train,-1,included_in_development_residue_labels
SOPPCL__7a05,soppe_legacy,7a05,7a05,A,50ee7f6d652fff2b8d16ffc9a135d9bcfe5de8268c277ee59522799d9d3fec19,173,JHG30_054361be2047,weak_train,-1,included_in_development_residue_labels
SOPPCL__7a2d,soppe_legacy,7a2d,7a2d,A,9cbe1f6daa3e27389f51ef7fb66202753d875db5ef92fc5980bd8e9c82020452,178,JHG30_cedaed5dd79e,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ac1,soppe_legacy,7ac1,7ac1,A,c4641d376002a63fd4117be93fd9027fec898307fb57000a627cba4d8e42d1b6,75,JHG30_80fb1a869ed2,weak_train,-1,included_in_development_residue_labels
SOPPCL__7aep,soppe_legacy,7aep,7aep,A,d73cc97708f93680838b2862eba9367510c2e5b8730f2a60b6c527227f6f0ec8,93,JHG30_61f1ed12daa4,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7afq,soppe_legacy,7afq,7afq,V,e4456f99d2a52227587a8b13e79a952505dba8fa6dce4caf3a1ce80a9d134196,93,JHG30_4091b3a5e6f7,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ava,soppe_legacy,7ava,7ava,A,55a6f943ea5c391af75b10e82c32dfa2227213979b2deb37bbc873e0deb64774,138,JHG30_322fffbcf876,weak_train,-1,included_in_development_residue_labels
SOPPCL__7b3j,soppe_legacy,7b3j,7b3j,A,623975dd241b64e6152a5df41430c02519a5e1f84a26b3be7189a1d9c5381fee,55,JHG30_c16454be0315,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bbb,soppe_legacy,7bbb,7bbb,A,01286a562fa9ea2bf3205c0e48eefde58df189d9f96b9b7f44a2e0f2b18eceb6,251,JHG30_25d9040e4b89,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bcj,soppe_legacy,7bcj,7bcj,A,d0beb92fab2f0c15f42a6d9a0bbab33f1f77e364c4c2c6365ddc5b4cf9435e8f,142,JHG30_7115eea045c8,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7bgh,soppe_legacy,7bgh,7bgh,A,54ffa234d4d782dea2293d7a51fbc352f2260bfd84b3daf777708a8480c6ca16,177,JHG30_b1432fa59397,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bpn,soppe_legacy,7bpn,7bpn,A,a11672148c8fc86b1df75dbf247d88836e1b020c1e20e36dd8a33a682865550a,124,JHG30_754510fb40f6,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bqc,soppe_legacy,7bqc,7bqc,A,cf98f606f2085e3adc8d0272c65ecd40112a3ae438e48f382a3329ce2a14be9a,125,JHG30_ceb2ef859eb5,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bqm,soppe_legacy,7bqm,7bqm,A,c91f8622988a70fd2c15c0f10915b0974d054c72b9822c2bfc2e10b14d430d0d,99,JHG30_d8a975a1537e,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bqr,soppe_legacy,7bqr,7bqr,A,38e8db2657a26e42775f4877416095cdb3d4f1e87872e801e7d44ded310f855e,137,JHG30_f52086705f9f,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bqs,soppe_legacy,7bqs,7bqs,A,77b8b4ef3483b75b5928e5e4fb04e09ca84d36e36b978c363709faeba942a19f,122,JHG30_f6d244c44b59,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bul,soppe_legacy,7bul,7bul,A,80ff3f0b04b65cab4322f1c9faa0b75268f99f5cb82b6d3d28c372382ed7c43c,158,JHG30_a59159d37a2b,weak_train,-1,included_in_development_residue_labels
SOPPCL__7but,soppe_legacy,7but,7but,A,215955f8c160586a3fff5d3892786a301bcfbe3d30cafbe6ca2c600d3f167bad,142,JHG30_4243d3d82882,quarantine_metadata_only,-1,excluded_quarantine_metadata_only
SOPPCL__7bv9,soppe_legacy,7bv9,7bv9,A,84f66600ad25a63b445832c9d4891eec9a5f0f00b4f77f1db16fbc892b814977,164,JHG30_59bad6a3b709,weak_train,-1,included_in_development_residue_labels
SOPPCL__7bwe,soppe_legacy,7bwe,7bwe,A,f1a4f1868657dbe8ab842a3732f36d9a399eee065a2e2b53e989d3a2e247f472,64,JHG30_9105e306f370,weak_train,-1,included_in_development_residue_labels
SOPPCL__7by7,soppe_legacy,7by7,7by7,A,1540d01b0fafd216fd5ff72ff741f620ee64d954bfc6119e3e847eba835d7846,77,JHG30_b2fb08f13b72,weak_train,-1,included_in_development_residue_labels
SOPPCL__7c1m,soppe_legacy,7c1m,7c1m,A,6bd4c697fd4b130c95c0bacce67b6fc0c2dc286e05754039555087f8810a5a86,67,JHG30_8acbc3b894d8,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7cfv,soppe_legacy,7cfv,7cfv,A,3027c4a1763b66fa4e04b5c786b2d1c9bdfea545ccdf7f511a3da76784bb2a2b,137,JHG30_5af83e21f3b2,weak_train,-1,included_in_development_residue_labels
SOPPCL__7clv,soppe_legacy,7clv,7clv,A,4eb1f8533467fad1fd9b6cd49f151c510aeab2ce71a85c43672bda98f8e6e3c1,222,JHG30_3a461a361af7,weak_train,-1,included_in_development_residue_labels
SOPPCL__7cnf,soppe_legacy,7cnf,7cnf,A,4c21a7f3087c0e9fdad38333545e51b4d202f5762b29e0ba2e3a8c8ee2e710fd,96,JHG30_d05c6334103d,weak_train,-1,included_in_development_residue_labels
SOPPCL__7cq1,soppe_legacy,7cq1,7cq1,A,b80d98a847893bf50821c520426229d46f4b698d462a57ee8040bda316e6e700,77,JHG30_98bc45944ee8,weak_train,-1,included_in_development_residue_labels
SOPPCL__7d11,soppe_legacy,7d11,7d11,A,8b2c06b675492c8ec773e93ff023275e677a6dc89d14625aa7dfcacb6d036ee6,79,JHG30_40fdd213e046,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7d2o,soppe_legacy,7d2o,7d2o,A,678d6e5f6f112f61c4a02ddd5015979338eecb869c6b24b51b0819efd406282d,168,JHG30_d72caee89439,weak_train,-1,included_in_development_residue_labels
SOPPCL__7dab,soppe_legacy,7dab,7dab,A,763fb8f210b71245fd79d7da5105298d1d2616060efe3bcb7dac2b5533eeffb5,64,JHG30_4d4e28997dcd,weak_train,-1,included_in_development_residue_labels
SOPPCL__7dcv,soppe_legacy,7dcv,7dcv,A,5058866a9f6f2178ec52b1f02052f4595faab42fa4fcfe4d8167671c856202f5,59,JHG30_b9d0cde45573,weak_train,-1,included_in_development_residue_labels
SOPPCL__7dfe,soppe_legacy,7dfe,7dfe,A,73add8bb7bb395e48a4666e0115c4e25f98fa88a77e507f97acba66e83eeaac3,142,JHG30_f40cc116f788,weak_train,-1,included_in_development_residue_labels
SOPPCL__7dme,soppe_legacy,7dme,7dme,A,02dc2213f9ad73ed633204a4e5aeef4fc4cc0da6c222155554b6f01cfde6451e,308,JHG30_6a775a92b600,weak_train,-1,included_in_development_residue_labels
SOPPCL__7dth,soppe_legacy,7dth,7dth,A,0e0431d27dd69d912a0b281f7d28a3826e99c63bdbff2f296ff2531162013bd7,127,JHG30_d16a01c171a0,weak_train,-1,included_in_development_residue_labels
SOPPCL__7en4,soppe_legacy,7en4,7en4,A,c1d88cac251c841ca21adbb18ef10fbfedecb4c72748c5d6574d90954a4e9445,236,JHG30_af14edef9402,weak_train,-1,included_in_development_residue_labels
SOPPCL__7f7n,soppe_legacy,7f7n,7f7n,A,c2dd1c63aa90d8f68026b58943c2bdef1b2f9cc0b1b9c857f37ddec1cb025178,126,JHG30_fda0a93126a2,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ji1,soppe_legacy,7ji1,7ji1,A,bb36c57ca77cd47c4aa389982dedb579fccbc23a99aa86b1d678c4b6ce4a5f75,119,JHG30_726d8a99d2f3,weak_train,-1,included_in_development_residue_labels
SOPPCL__7jk8,soppe_legacy,7jk8,7jk8,A,ee064344f15a010d9aaf128fa98b10792d02c51e7c932753e61bd1eeca48d8a1,102,JHG30_de34b0611108,weak_train,-1,included_in_development_residue_labels
SOPPCL__7jsq,soppe_legacy,7jsq,7jsq,A,c7d26865c4a782b01f3d656c86ac56a8c08a3f40b74eba8f830414536c99a2d4,54,JHG30_2dd26a8d6faf,weak_train,-1,included_in_development_residue_labels
SOPPCL__7k3s,soppe_legacy,7k3s,7k3s,A,f8c28df17173390ed35d7ae68c85cdc3cc144a395c959464ca2ee6042026fc6d,60,JHG30_c0b52c3955bf,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7k7f,soppe_legacy,7k7f,7k7f,A,d6fbd1d97a259d64a9a025f7007a8a367deaee7f26d05bc0b1ca5f9035e7dd56,143,JHG30_b757725d3c30,weak_train,-1,included_in_development_residue_labels
SOPPCL__7kbq,soppe_legacy,7kbq,7kbq,A,bae9b2e4da474d0f41c360793be4974ee08a30946702f444b497490b549b4966,135,JHG30_322d226f873a,weak_train,-1,included_in_development_residue_labels
SOPPCL__7kix,soppe_legacy,7kix,7kix,A,df487d132ee9437a9fae1cec8d36a92c8bf5c9181a6bba139dbb6d3dcc32b821,87,JHG30_5c25185cce59,weak_train,-1,included_in_development_residue_labels
SOPPCL__7knv,soppe_legacy,7knv,7knv,A,b42747e72b92e13af1e818b6edc3a1c7b8b471f659364ccb188ba480ac498da3,126,JHG30_83973851905c,weak_train,-1,included_in_development_residue_labels
SOPPCL__7kw8,soppe_legacy,7kw8,7kw8,A,4fe8cfa29110cdc7caa4860092d01fdf50c96796f615df2f8e396c1e5dddf38e,178,JHG30_03da0a979820,weak_train,-1,included_in_development_residue_labels
SOPPCL__7kwi,soppe_legacy,7kwi,7kwi,A,719c6ba79c7edaf3cd81fd4dd1b74480a2c5af7b84fcda5f4c8db1ca8c3619fc,152,JHG30_bfcf02f95363,weak_train,-1,included_in_development_residue_labels
SOPPCL__7l6k,soppe_legacy,7l6k,7l6k,A,7d832c4677af6ebf8b22c10eb0117eb37366187d16b1ee3ea2c19996fdbafe9e,114,JHG30_57541a03cd41,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ldf,soppe_legacy,7ldf,7ldf,A,9493cd537ac4102bbf17ded24398b7b18193bc3a0a44fec2d8c560e18ac5d555,71,JHG30_fa3e07a0e227,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lgl,soppe_legacy,7lgl,7lgl,A,a5eff9f8ecc1f245b504c8b4e81978d3f069fcddef7c1d94dc6b17443c327c70,47,JHG30_f922f7aea239,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lie,soppe_legacy,7lie,7lie,A,471428f6137a87d6c04e3fd2c78bd09729302224cfb2b5119288f02561482469,78,JHG30_8e7af9953f76,weak_train,-1,included_in_development_residue_labels
SOPPCL__7loi,soppe_legacy,7loi,7loi,A,33c078946c31dba18a0c14c33e9af4e69f83c481fe6106ae42f6f13e1806a5b4,175,JHG30_284204d480a1,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lp5,soppe_legacy,7lp5,7lp5,A,e98559eabbb0f37ac2e7d27732d5ff10845ac7546f086fde3d0a92cff24ffad9,68,JHG30_6f3a2cc3927c,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lqt,soppe_legacy,7lqt,7lqt,A,339540395c710a5131bab2f6fe4f252f9f472cc9350a1f84c7e04eb415c634c9,174,JHG30_9f4e00ef848e,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lu8,soppe_legacy,7lu8,7lu8,A,33992f4c8648b4388f668b09681161107bdd3196cff6c301c5803a35961f902a,76,JHG30_03e0f2b16402,weak_train,-1,included_in_development_residue_labels
SOPPCL__7lxk,soppe_legacy,7lxk,7lxk,A,6204f937e848d614e818ab8203def1e60fe5f86e31af6e4ea6d3f10eb3cb703a,59,JHG30_bbf04a721a63,weak_train,-1,included_in_development_residue_labels
SOPPCL__7m5t,soppe_legacy,7m5t,7m5t,A,f8a6a0c2fe36ef84cf436da3ec7f6dcfb8c3bbfd6be6b31c16f3386f2c0bb8c7,100,JHG30_fa5e324f5896,weak_train,-1,included_in_development_residue_labels
SOPPCL__7mu9,soppe_legacy,7mu9,7mu9,A,38acd7f150052a79307786e699b8df4c3154e8d984fb5f3e7eea7cbfa07b80ac,105,JHG30_b2e9060fa506,weak_train,-1,included_in_development_residue_labels
SOPPCL__7mzw,soppe_legacy,7mzw,7mzw,A,9263a0fff5660b4b19f2056b425754cce501d6450529ded55c35b14629076dd0,353,JHG30_80376a16bd65,weak_train,-1,included_in_development_residue_labels
SOPPCL__7n87,soppe_legacy,7n87,7n87,A,557cb08c05577a02dab939354cf85a5ad63b3df47107fcf7fbcf59e8ea000f3c,151,JHG30_672d20cb1be8,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7nd1,soppe_legacy,7nd1,7nd1,A,a4338bc62ff3af73a7c86f112c52c6f21247d2f95cca30cf62587054445d58d3,100,JHG30_8009d4ca58c7,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ne8,soppe_legacy,7ne8,7ne8,A,e37e8121a200579eb14dee584a9ce2637b6c6c99f86c550528f4309e0d535590,86,JHG30_4ab7d6fed55b,weak_train,-1,included_in_development_residue_labels
SOPPCL__7nf9,soppe_legacy,7nf9,7nf9,A,d46478c6e7e955251ce94fd178958fa8f0bf1e837e8ed91d89467931b2d94036,67,JHG30_f5d02ac7bea3,weak_train,-1,included_in_development_residue_labels
SOPPCL__7nhz,soppe_legacy,7nhz,7nhz,A,79bbd49963630fb1c2b4c34523fd158324154f757f2aec0040135c80dedf7df7,116,JHG30_a478fe975a71,weak_train,-1,included_in_development_residue_labels
SOPPCL__7nn6,soppe_legacy,7nn6,7nn6,A,8b2a69070921957d223efbce1ebcf7cb5032b2c2c341574a6911deca74e84147,94,JHG30_28696e0427b3,weak_train,-1,included_in_development_residue_labels
SOPPCL__7nrn,soppe_legacy,7nrn,7nrn,A,6d5631876e10ddb67ce1fb78a5841ae5c710930a156dcf7c25346144882928fe,79,JHG30_66db5df6f3b0,weak_train,-1,included_in_development_residue_labels
SOPPCL__7nt7,soppe_legacy,7nt7,7nt7,A,ed43659bf0ff1039192d82606e807cb73237e016ee071c734059ee46d70417ea,163,JHG30_dde3500cf53f,weak_train,-1,included_in_development_residue_labels
SOPPCL__7o9u,soppe_legacy,7o9u,7o9u,A,ddc1a7c198bcc0586687a68f5d3f3d39358fff4fe9ed673fee775a6340df5f3d,153,JHG30_ad1848d9dbfa,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ofn,soppe_legacy,7ofn,7ofn,A,b4666a76cf554501def0bc4c4a734764ac6e64877cdb0c1a32238cd0eb5ef8b9,163,JHG30_5cf7dcfd2196,weak_train,-1,included_in_development_residue_labels
SOPPCL__7oio,soppe_legacy,7oio,7oio,A,2c8b2d3f3bb6dd28a285caeaed6bf7ccf1854df489d174fa1d0f3cc56693c260,144,JHG30_8fa4e613d887,weak_train,-1,included_in_development_residue_labels
SOPPCL__7omk,soppe_legacy,7omk,7omk,A,74520f57f79c0b0a4c25d34283d575b77ed38a08b0dbebdcf5dae92ceabe84c5,93,JHG30_0558c8dcca6e,weak_train,-1,included_in_development_residue_labels
SOPPCL__7ox6,soppe_legacy,7ox6,7ox6,A,11f105c712e5a0b49d7c5da844bb49e741d7f5596baf862ec1cb52ecb7e4b65f,127,JHG30_f0c8a704f395,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7oz0,soppe_legacy,7oz0,7oz0,A,9f6e8831d54225a28c5bd68074a4f359d6c16dc702923a4f37a159f67089838d,114,JHG30_f9b516d0159d,weak_train,-1,included_in_development_residue_labels
SOPPCL__7p3p,soppe_legacy,7p3p,7p3p,A,88f69686eccd7e319e411ff5616be169f1928ffe362eace180bdeebb2751dac0,63,JHG30_b74269a47b60,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7p4n,soppe_legacy,7p4n,7p4n,A,963f94b8cb3cd9f3b1db8ec43a2e91327ea82739330355a85e6585a3f4483d3d,78,JHG30_04fce1ceaf48,weak_train,-1,included_in_development_residue_labels
SOPPCL__7pbh,soppe_legacy,7pbh,7pbh,A,d0a91d892b10d6175a6549c534826ade20ee8964bc21bb4a350c037c227ac7b3,145,JHG30_0c31e65984c2,weak_train,-1,included_in_development_residue_labels
SOPPCL__7pmp,soppe_legacy,7pmp,7pmp,A,a6b95f913a4b429edba8c593a2a06a014bf180882436cfbef143b5887aefe9b0,111,JHG30_ed1cd7952974,weak_train,-1,included_in_development_residue_labels
SOPPCL__7pq4,soppe_legacy,7pq4,7pq4,A,98e1d94a8c4c971895907df0a2d0fd057543a9896796932f9c21dbfe4fa7cde8,90,JHG30_bf5143099307,weak_train,-1,included_in_development_residue_labels
SOPPCL__7pqw,soppe_legacy,7pqw,7pqw,A,4cadb99d5dd7b934d0bdb00f05aa49039b5ce0da8bf2ee6f6cf30cd0952834d1,50,JHG30_a2ea33be6973,weak_train,-1,included_in_development_residue_labels
SOPPCL__7prd,soppe_legacy,7prd,7prd,A,00bd38f99a5658cb9942d8df8f9d8eaa33ff1837ff5975eaf835bd2ab60dcb95,125,JHG30_293fbb644295,weak_train,-1,included_in_development_residue_labels
SOPPCL__7q4l,soppe_legacy,7q4l,7q4l,A,17a423ddc346621c7c93069ab42aa37c11628bae5b4fbf87d70c771edbcf9954,227,JHG30_32c0c279742f,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qa5,soppe_legacy,7qa5,7qa5,A,b2773bf3f4180aab1c8a2b720af8270c1ab1f3bd646fa49106ada26eacfdb59a,93,JHG30_d664c0c5de09,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qab,soppe_legacy,7qab,7qab,A,0d7d22a9ce5bd0d72876184f59c4a59595f79e3561d3e201fdfb8b76f14480fd,83,JHG30_44fc7ed032ca,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qcb,soppe_legacy,7qcb,7qcb,A,da4fdb760b919e0fcdbb73130c9cd63b3f16ed8aee75a5e1934446ec9ded12cc,241,JHG30_48ca5d755232,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qil,soppe_legacy,7qil,7qil,A,06fc2f1ee6347ff70a857061e7f2cd18530626112ae0aac4641f5acdcfd82dcf,140,JHG30_0da350b2fb62,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qjf,soppe_legacy,7qjf,7qjf,A,5d6e63eab414839550fa2729e86733940a6e9059ca6c740e975bf0806ad9a842,62,JHG30_7fd2ed3075a6,weak_train,-1,included_in_development_residue_labels
SOPPCL__7qri,soppe_legacy,7qri,7qri,A,87ece129ba3129cb85609ddeedc378729a37b938669f7526df3fa6fc2d6a05ce,101,JHG30_6d867e5aec19,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7qyi,soppe_legacy,7qyi,7qyi,A,af192ca32a896b9fa890ba4d3b08bf38cc8744c56a85fb7e432912b6a8d769f1,125,JHG30_89a7f43d87e8,weak_train,-1,included_in_development_residue_labels
SOPPCL__7r3m,soppe_legacy,7r3m,7r3m,A,1bd33535242ca3d589928d39b4deefbb977d280bf4e805dfb65835f1ee5d5ecf,112,JHG30_737a6f113311,weak_train,-1,included_in_development_residue_labels
SOPPCL__7r95,soppe_legacy,7r95,7r95,A,5fb740d42b4252debf265721409e6c96932e6b9e75034447c48a61c648442985,54,JHG30_5191330bc0ea,weak_train,-1,included_in_development_residue_labels
SOPPCL__7rik,soppe_legacy,7rik,7rik,A,ecfe9eaaaee0822e27c51b0630a891aa3e9fc2e6ce0e1ea4c9cec845399b5a89,349,JHG30_245396c2f642,weak_validation,-1,included_in_development_residue_labels
SOPPCL__7rno,soppe_legacy,7rno,7rno,A,9557152af48f18e4822aa7092f8fd73bd0c3bf3d89d1c6da2bb6a024b00d43b6,268,JHG30_169b6bfdd071,weak_train,-1,included_in_development_residue_labels
SOPPCL__7rpm,soppe_legacy,7rpm,7rpm,A,d4182f727c081dd5322dea3e67254a31daf0ab408af48671e89d98497a730cae,264,JHG30_bbc6d108c623,weak_train,-1,included_in_development_residue_labels
SOPPCL__7rz3,soppe_legacy,7rz3,7rz3,A,ac4c493cc9be67eee7eb8f81ab19a705a702471c792c4f24d28a5661baf53f0f,82,JHG30_250168e60df4,weak_train,-1,included_in_development_residue_labels
SOPPCL__7s0n,soppe_legacy,7s0n,7s0n,A,d22a7b1c691786b7a92fc952d79052300ae3b0e54bfabf74222c13f67712345a,122,JHG30_b9f5db0d09ed,weak_train,-1,included_in_development_residue_labels
SOPPCL__7sek,soppe_legacy,7sek,7sek,A,166aaa212e3f9bfc0756faf3d67be7bde89fe34783a899c6a950b5c08021f4f7,80,JHG30_fb16b8cd29ac,weak_train,-1,included_in_development_residue_labels
